DATA_TYPE,CR_NUMBER,STN_NUMBER,CLCM,IST$,OID$,PFR$,REP$,SER1,WWCD,ATMS,BATH,BTC1,BTR1,BTS1,CCVR,CLCM,DRYT,OLP$,SCR$,SOU$,SWDR,SWHT,SWPR,VDIR,VEST,VPER,WDIR,WETT,WSPD,WWCD,OBS_YEAR,OBS_MONTH,OBS_DAY,OBS_TIME,Q_DATE_TIME,LONGITUDE (+E),LATITUDE (+N),Q_POS
TE,CG2676  09,9940,,,,83099,,,,NaN,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1240,1,-55.859,47.733,1
TE,CG2676  09,9939,,,,83099,,,,NaN,216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1315,1,-55.912,47.717,1
TE,CG2676  09,9938,,,,83099,,,,NaN,225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1345,1,-55.916,47.7,1
TE,CG2676  09,9937,,,,83099,,,,NaN,246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1440,1,-55.908,47.711,1
TE,CG2676  09,9936,,,,83099,,,,NaN,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1510,1,-55.901,47.706,1
TE,CG2676  09,9935,,,,83099,,,,NaN,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1530,1,-55.917,47.723,1
TE,CG2676  09,9934,,,,83099,,,,NaN,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1555,1,-55.884,47.723,1
TE,CG2676  09,9933,,,,83099,,,,NaN,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1640,1,-55.854,47.755,1
TE,CG2676  09,9932,,,,83099,,,,NaN,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1705,1,-55.818,47.771,1
TE,CG2676  09,9931,,,,83099,,,,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1805,1,-55.809,47.798,1
TE,CG2676  09,9930,,,,83099,,,,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1845,1,-55.83,47.864,1
TE,CG2676  09,9929,,,,83099,,,,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1910,1,-55.797,47.864,1
TE,CG2676  09,9928,,,,83099,,,,NaN,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,2010,1,-55.794,47.904,1
TE,CG2676  09,9927,,,,83099,,,,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,2026,1,-55.772,47.914,1
CD,18VD13011 ,101,,SBE 25,101,,,S0281,,NaN,320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2013,5,9,1102,1,-55.7617,47.64,1
CD,18VD13011 ,108,,SBE 25,108,,,S0281,,NaN,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2013,5,9,1630,1,-56.1083,47.63,1
CD,18VD13011 ,109,,SBE 25,109,,,S0281,,NaN,339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2013,5,9,1643,1,-56.1233,47.63,1
